1-gram                                  2-gram                                  3-gram                                  4-gram                                  5-gramsentence                                
4.296678574961156e+32                   4.4483345431763075e+25                  2.8314778988807222e+20                  566214381396.4009                       4536313.345728821                        Hastalık çok sınırlı (evre I) ise cerrahi tedavi uygulanabilmektedir
3.3298484507914245e+26                  1.491752097237823e+20                   205901834928726.12                      133435459.20476517                      22859.404130765564                       Vakaların büyük çoğunluğunda kemoterapiye yanıt iyidir
7.158657385435135e+35                   5.749918740627247e+27                   2.1742862896425963e+20                  4899578806188.263                       426160.1924587339                        Bu sayede sağkalım süresi uzatılmasına karşın, şifa şansı oldukça düşüktür
5.933269499331403e+32                   1.0577784833031246e+27                  1.4962127005462062e+22                  1.223737070475013e+16                   755136162.6858093                         Bu türün tedavisinde hastalığın yayılma aşaması, verilecek kararı etkiler
4.123099998450573e+32                   4.882912672218492e+24                   7.456592164244078e+17                   4424634938.249983                       559496.1801721895                        Az yayılma durumunda kemoterapinin ardından radyoterapi uygulanır
2.8344898786684108e+38                  3.262092401916095e+31                   7.816215841780587e+23                   6005679134243211.0                      371980748.83290607                       Beyne yayılmasının yüksek olasılık içermesinden dolayı, beyne de radyoterapi yapılır
8.58092428150088e+23                    1.2961666587128467e+19                  2023453724311305.0                      1143325843.8091543                      666363.1163653891                        Ender olarak küçük cerrahi müdahaleler gerekebilir
2.903076247445434e+61                   5.2684369783607157e+48                  1.540990523846438e+35                   8.620100911191117e+22                   693435135774421.6                        Tümörün yayılmış hallerinde ise kemoterapi uygulanmasına karşın, tekrarlama riskinin yüksek olmasından dolayı radyoterapi yapılabilir
9.493763242104242e+79                   2.3110909507409208e+66                  1.7682362889132212e+47                  2.9064780731060427e+32                  6.127288240492977e+20                     Akciğer kanserinin tedavisinde uygulanacak prosedüre karar verilirken; kanserin histopatolojik tipi, mevcut evresi ve hastanın performans durumu göz önüne alınmaktadır
1.103178947009738e+36                   2.542018697419456e+28                   1.3416960320985813e+19                  1834382770373.8826                      3112385.866093134                        Sıklıkla uygulanan tedavi yöntemleri; cerrahi, kemoterapi ve radyoterapidir
1.5002860837864622e+139                 3.218555585716767e+110                  3.127052399381896e+85                   3.6585027474265394e+54                  4.204711904001975e+30                     Yapılan tetkiklerle akciğer kanseri tanısı doğrulanmışsa; bilgisayarlı tomografi ve sıklıkla pozitron emisyon tomografisi kullanılarak kanserin yerleşimine ve cerrahiye uygun olup olmadığına veya cerrahi ile tedavi edilemeyecek yerlere yayılıp yayılmadığına karar vermek amacıyla kullanılır
4.5559596238351375e+72                  3.5357728171971553e+56                  4.572699521697423e+42                   1.1255773844589925e+30                  4.0080269144721285e+19                    Hastaların ameliyata uygun olup olmadığına karar vermek amacıyla ek olarak, kan testleri ve spirometri (akciğer fonksiyon testi) de gerekli olan tetkiklerdir
1.68489401254774e+43                    1.9449313076441007e+34                  7.842783226164302e+22                   333596571560.25964                      79421.72957511278                        Spirometride solunum kapasitesi az bulunursa (sıklıkla KOAH nedenli) cerrahi önerilmez
2.0686149470897475e+62                  9.63699784176987e+49                    4.973216278302987e+35                   1.4504665969918778e+21                  1815497941071.4873                       Hastanın akciğer fonksiyonu ve diğer risk faktörlerine bağlı artıp azalmak üzere, cerrahi uygulamalarda ölüm riski yaklaşık %4,4'dür
8.485417783848464e+58                   6.193670579736542e+47                   1.0238785996428828e+36                  3.714183417089542e+20                   62096926267.91289                         Evre IIIA'ya kadar, tek akciğerde yerleşik küçük hücreli dışı akciğer kanserlerinde sıklıkla cerrahi tercih edilmektedir
8.860509951032688e+67                   2.9093606406713876e+54                  8.507636260129753e+42                   5.8972157416859645e+29                  4.0376164686441083e+18                   Akciğer dokusu alındıktan sonra akciğer fonksiyonlarında sorun olmamasını sağlamak için, ameliyat öncesinde solunum kapasitesi yeterli olmalıdır
1.7464758344136656e+147                 4.867041333655705e+108                  1.183766784405671e+73                   3.788040946817806e+43                   2.2303166227681747e+22                    Cerrahi yöntemler şunlardır; "dilim" ("wedge") "rezeksiyon" (bir akciğer lobunun bir parçasını çıkarma), "segmentektomi" (akciğerin loblarının anatomik parçaları olan segmentlerden birinin çıkarılması), "lobektomi" (bir lobun çıkarılması), "bilobektomi" (iki lobun çıkarılması) veya "pnömonektomi" (bir akciğerin tamamen çıkarılması)
2.323536362718095e+65                   6.15198387902915e+51                    2.138596600638077e+41                   2.4156385214897165e+29                  1.8709195291804934e+19                    Yeterli solunum kapasitesi olan hastalarda, lobektomi tercih edilebilir, bu prosedür aynı yerde kanserin tekrarlama olasılığını azaltmaktadır
8.05740717358033e+36                    6.219781202448379e+27                   2.744380952637733e+20                   3259439842887.101                       83294761.27373499                        Solunum fonksiyonu yeterli olmayan hastalarda, "wedge" rezeksiyon uygulanabilir
1.4297552874628919e+62                  1.6927694545863886e+48                  1.152768087810348e+38                   4.2284063084458437e+27                  5.4743060150225517e+17                   Yapılan bir çalışmada, ameliyat sırasında brakiterapi uygulamasının kanserin aynı yerde tekrarlama olasılığını azalttığı gösterilmiştir
1.9186763875542474e+33                  8.39933296416253e+25                    2.3716612491978914e+21                  5761348834395164.0                      434153835.4025364                         Akciğer kanseri ameliyatları açık veya kapalı yöntemle gerçekleştirilir
6.850410721137138e+113                  1.6531003233803612e+88                  5.543427131164347e+67                   1.1644546870546636e+50                  1.1933806919474297e+33                   Amerikan Göğüs Hastalıkları Birliği (ACCP) hastalarda daha az zarar verici ve daha başarılı sonuçları olması sebebiyle akciğer kanseri ameliyatlarında torakoskopi veya VATS denilen kapalı yönteminin tercih edilmesi gerektiğini savunmaktadır
3.3809508786785074e+90                  2.069167410215916e+72                   3.0225759427726825e+54                  6.5804199162010254e+35                  2.426155843813308e+19                    Tek Port Torakoskopi (VATS) yönteminde 3,5–5 cm arası tek bir kesi yapılarak göğüs boşluğuna ilerletilen bir kamera ile alınan görüntülere göre kanserli akciğer dokusu ve lenf bezleri çıkartılmaktadır
1.7249094084781447e+40                  2.815237733261418e+33                   5.8145869377782456e+23                  60552164323228.09                       10905314.03725107                         Küçük hücreli akciğer kanseri tedavisinde ilk seçenek kemoterapi ve radyoterapidir
2.7579221702077575e+36                  2.039196899261995e+28                   2.8010600126980395e+22                  2.6868115280335148e+16                  51613182222.38439                        Bu hastalarda cerrahinin hayatta kalma süresine etkisi olduğu gösterilememiştir
1.084199032958766e+45                   5.980738571293895e+32                   6.753476208569668e+23                   207346033815375.06                      31163141.538771372                       Buna ek olarak, kemoterapi metastatik küçük hücreli olmayan akciğer kanserlerinde de ilk terchtir
4.780134486649146e+39                   1.6087155151195142e+30                  2.252053222988085e+19                   19266607417.387756                      3099831.0298306667                        Kemoterapide uygulanacak ajanlara, histopatolojik sınıflamaya göre karar verilir
3.4612164365052063e+92                  1.0731258740252903e+68                  2.3176427146520212e+42                  7.223361369924949e+22                   2052437869614.3708                       Küçük hücreli dışı akciğer kanserinde sıklıkla; "sisplatin" veya "karboplatin" ve buna ek olarak "gemsitabin", "paklitaksel", "doketaksel", "etoposide" veya "vinoelbine" adlı kemoterapötiklerden biri kullanılır
4.0085585008295026e+41                  1.705584882171595e+33                   2.3556560485011383e+22                  58952709098166.69                       14179145.049695829                       Küçük hücreli akciğer kanserinde, "sisplatin" ve "etoposide" en sık kullanılan kombinasyondur
1.2345274607998416e+74                  2.6286912597937804e+53                  4.608086051636024e+33                   2.65867219220997e+19                    3876216693.719798                        Bununla beraber, "sisplatin" ile kombinasyon amacıyla şu ajanlar da kullanılabilir; "karboplatin", "gemcitabine", "paclitaxel", "vinorelbine", "topotecan" ve "irinotecan"
1.5353755206834168e+36                  3.5370339189988244e+24                  1.2190964414323488e+16                  374644693.1753418                       66453.38978739355                         Yardımcı (adjuvan) kemoterapi, ameliyat sonrasında uygulanan kemoterapidir
8.644095628729727e+59                   9.537775698531402e+46                   2.0509145538532346e+37                  5.300491933660126e+21                   99532254397.85553                        Ameliyat sırasında, lenf nodlarından örnek alınır, şayet örneklerde kanser tespit edilirse hasta evre II veya evre III'dedir
3.3744426098985976e+37                  1.7174289400833375e+27                  1.1258396536798131e+21                  1802582844192503.8                      1519162891.1888177                       Bu durumda, adjuvan kemoterapi uygulaması, hayatta kalma oranını %15 artırmaktadır
2.6339004470027444e+42                  7.145045426417223e+26                   7.230326562986718e+16                   31105308.254642874                      11455.832898772758                       Adjuvan kemoterapide platinum ajanları ("sisplatin" veya "karboplatin" gibi) tercih edilir
2.676443989644856e+41                   2.2239731706736215e+29                  7.656147399244989e+18                   38666398720.27504                       5254046.861709366                        Evre IB kanser tanısı amış hastalarda, adjuvan kemoterapi uygulaması tartışmalıdır
4.958395558112725e+46                   4.588962177080817e+35                   1.7960152055461646e+28                  7.211070017640676e+21                   610679260722781.9                        Şimdiye kadar yapılan klinik araştırmalarda hayatta kalma süresine katkısı net olarak gösterilememiştir
2.3709089136165648e+70                  9.64402132642068e+49                    6.072119971400083e+32                   4.8466398620463584e+17                  764454572.5908915                        Rezeksiyon yapılmaya uygun küçük hücreli dışı akciğer kanserlerinde, preoperatif kemotrapi uygulaması (neoadjuvan kemoterapi) tesirsizdir
1.0426154510486147e+80                  4.209968264681105e+63                   1.7190720088599825e+49                  3.4301288863831005e+35                  1.2540220813730481e+23                    Radyoterapi; genellikle kemoterapinin yanında verilir ve küçük hücreli dışı akciğer kanseri olan ancak cerrahiye uygun olmayan hastalarda iyileştirme amaçlı kullanılabilir
8.845008960842164e+57                   7.196144284345116e+46                   5.303419305052722e+33                   3.2536931439377096e+22                  205089193559802.0                        İyileştirici amaçlı kullanılan radyoterapi yüksek dozda uygulanır, bu uygulama "radikal radyoterapi" olarak adlandırılır
1.9622748600381116e+73                  1.2332567579371453e+57                  1.664735516746826e+42                   4.255348188191175e+26                   6462718586133545.0                       Bu tekniğin gelişmiş şekli "devamlı hiperfraksiyone hızlandırılmış radyoterapi" (CHART) tekniğinde, yüksek dozda radyoterapinin kısa zaman aralığında verilmektedir
6.347158539346618e+79                   4.0288624563433414e+64                  7.849972275189018e+47                   4.4851715470657957e+27                  1.1198535663103206e+18                   Küçük hücreli akciğer kanseri vakaları için iyileştirici potansiyeli vardır, kemoterapiye ek olarak göğüse radyoterapi uygulanması sıklıkla önerilen bir uygulamadır
2.3388137799423018e+89                  2.909963782983666e+69                   2.55640951102415e+53                    5.4505807186538406e+35                  2.4635786438859364e+23                   Küçük hücreli akciğer kanserinde, iyileştirme amaçlı cerrahi sonrası yardımcı (adjuvan) torasik radyoterapi uygulamasının yararı kesin olarak kanıtlanamamıştır ve dolayısıyla tartışmalıdır
8.211258205214291e+35                   5.87739818349863e+25                    8.530942355971615e+17                   39855082191.01635                       2680248.594369892                        Yararları, sadece mediastinal lenf nodlarına yayılan tümörlerle sınırlı olabilir
1.067806995403465e+103                  1.7987473130690058e+83                  1.5248843651129833e+61                  1.2006315423585353e+40                  9.505655082064543e+24                     Hem küçük hücreli hem de küçük hücreli olmayan akciğer kanseri hastaları için; göğüse küçük dozlarda radyoterapi uygulaması belirtilerin kontrolünde işe yarayabilir, bu uygulamaya palyatif radyoterapi adı verilir
1.2298859830855461e+58                  2.4510967980113614e+47                  2.983302273553401e+34                   1.3026540437790544e+21                  13731494232513.186                       Diğer tedavilerden farklı olarak, akciğer kanseri tanısı histolojik olarak onaylanmadan palyatif radyoterapi uygulanabilir
1.2673312490873377e+50                  4.583054631927797e+38                   2.8933213035566932e+25                  742266424507133.8                       357992200.32240176                        Eğer kanser bronkusun kısa bir kısmını etkilediyse, brakiterapi direkt havayolu içine uygulanabilir
1.556244543504314e+51                   8.866682709555918e+40                   5.25152720417767e+32                    6.324204774353412e+23                   2591141754055216.0                       Ayrıca ameliyat edilemeyen akciğer kanseri büyük havayollarının tıkanmasına sebep olduğunda uygulanabilir
5.703773516710906e+43                   1.1810929184182567e+31                  2.3916034863779352e+20                  3305506753514.533                       709895.5682962053                         Erken evre küçük hücreli akciğer kanserinde genellikle profilaktik kraniyal radyasyon (İng
1.629759885522912e+23                   849477709950615.5                       7098345.340726188                       427.3173011893914                       10.258538392151536                       "profilactic cranial radiation"; PCI) uygulanır
2.9749233919084927e+50                  2.4479549176583293e+39                  1.1552156460959524e+28                  3.323814641130879e+17                   33858897521.948063                       Bu yöntem beyne uygulanan radyoterapi yöntemlerinden biridir, metastaz riskini azaltmak amacıyla kullanılır
9.63557621063027e+47                    1.073993720965131e+36                   1.627013003148928e+28                   3.926770931699086e+18                   14730555717.590078                       Son yıllarda, PCI uygulamasının yaygın küçük hücreli akciğer kanserlerinde de yarar sağladığı gösterilmiştir
7.475176614385835e+68                   2.221633133534212e+54                   2.5014212686469923e+41                  3.5206134446011974e+28                  2939625766684817.5                       Kanserli hastalarda kemoterapi tedavisini takiben PCI uygulamasının bir yıl içinde beyin metastazı olma riskini %40,4 ila %14,6 oranında azalttığı gösterilmiştir
1.4970188266080748e+44                  5.065602889083833e+35                   7.558066620976622e+26                   8.132389821540248e+16                   73433589869.39027                         Erken evre akciğer kanseri tedavisinde stereotaktik radyoterapi uygulaması da mümkündür
1.7031822457226718e+105                 3.2791485017912916e+81                  1.0146595368334971e+59                  1.0450141240518346e+32                  3042391311354801.0                       Radyoterapinin bu çeşidinde, art arda farklı yönlerden verilen radyasyon ışınları tümörün bulunduğu noktada kesişirler, böylece sağlıklı dokulara olan zarar en azda tutulur, tümörde yüksek miktarda radyasyon dozu birikir
5.246474518824933e+58                   5.652993308946066e+47                   2.458063564606421e+38                   2.3652047495843354e+27                  1.2955049455659715e+19                   Bu tedavi yöntemi, kansere ek olarak başka hastalıkları nedeniyle cerrahiye uygun olmayan hastalarda ilk tercih edilen yöntemdir
1.0622002330098108e+82                  8.308923756076996e+59                   7.493959478463962e+40                   3.611652794189507e+26                   1992788089592260.5                        Radyofrekans ablasyon (RFA) yöntemi, küçük boyuttaki birincil tümörler veya sınırlı yayılım gösteren metastazlar için, ameliyat mümkün değilse kullanılabilen bir alternatiftir
1.0979765083368001e+67                  5.432095604258852e+52                   1.5740818599255991e+40                  2.170054918377765e+26                   143145605985873.72                       Bu yöntem, küçük bir sondanın tümör içine sokularak tümör hücrelerine mikrodalga vererek ısıtma yoluyla öldürülmesi şeklinde uygulanır
9.235425745597974e+49                   3.396951634395204e+36                   4.8022828712224976e+27                  8.065239588267268e+18                   1206235036954.5225                       Mikrodalga ablasyon (MWA) yöntemi aynı sonucu elde eden, mikrodalgayla çalışan daha yeni bir yöntemdir
1.1999074677686078e+62                  1.7403692287665307e+43                  5.944621648977416e+30                   5.93637011075339e+21                    34901271989152.465                       Özellikle merkezi tümörlerde daha iyi sonuç verdiği düşünüldüğünden radyofrekans ablasyon tekniğinin yerini almaya başlamıştır
3.6899052123279054e+81                  2.5424632555353352e+64                  5.517585558637265e+49                   3.785139846086217e+36                   4.902767751627114e+24                     Akciğer tümörlerinin moleküler düzeydeki belli başlı değişiklikler için test edilebilmesi, çeşitli moleküler düzeyde hedefe yönelik kanser tedavi yöntemlerini mümkün kılmıştır
2.288436614669873e+102                  6.1630297429026955e+78                  2.0358601536055055e+55                  5.333246260164756e+31                   4.273107763667225e+16                    Adenokarsinom tipi küçük hücreli dışı akciğer kanseri hastalarının, Asya-Pasifik bölgesinde %48, Avrupa ve Amerika'da %19'unda epidermal büyüme faktörü reseptörünün (EGFR) kansere yol açan mutasyonu görülür
1.2005904299866159e+65                  2.672923739883321e+46                   5.304111725323083e+28                   1818044020429794.2                      13164457.388722405                       Bu nedenle epidermal büyüme faktörü reseptöründe bulunan tirozin kinazı hedefleyen ilaçlar (gefitinib ve erlotinib) geliştirilmiştir
2.2202860137256247e+109                 1.61887899317067e+85                    2.7148295206121175e+67                  7.276997948582965e+51                   1.4355912499345238e+34                   Bu ilaçlar, EGFR mutasyonu için test sonucu pozitif çıkan hastalara verilir; özellikle sigara içmemiş hastalar, kadın hastalar ve Asya asıllı hastalarda daha etkili olan ilaçlarda bu sonucun pozitif olma olasılığı daha yüksektir
4.7160393596126386e+66                  4.75275376971438e+51                    4.8716516206556395e+38                  1.1559961040980276e+25                  13743771417641.797                       Gefitinib tipi ilaçlarla, metastatik küçük hücreli dışı akciğer kanserli hastalarda sağkalım süresinde yarar sağlandığı günümüzde bilinmektedir
3.5561339998812556e+46                  4.86605782716233e+34                    9.363150844771956e+25                   6.317773099586307e+17                   304715624968.49023                        EGFR mutasyonu dışındaki durumlarda kullanılabilecek hedefe yönelik tedaviler de geliştirilmiştir
1.340707399523233e+35                   9.314233910814649e+23                   1.1599663299884168e+16                  76676403280.0861                        2120705.611090413                        ALK ve ROS1 genlerinde değişiklik saptandığı takdirde crizotinib kullanılır
1.8522923229867148e+86                  1.551516228257903e+63                   1.4372643732992215e+41                  2.551808235560947e+26                   1.4495210430146866e+16                   BRAF inhibitörü dabrafenibin, direnç oluşmaması için MEK inhibitörü trametinib ile beraber kullanımı, BRAF V600 mutasyonu saptanan hastalar için 2017 yılında Avrupa Birliği'nde onaylandı
5.540673506782103e+95                   1.6504105943457047e+69                  3.221791051671872e+49                   1.9288364878819654e+33                  4.9323309575992525e+17                    Anjiogenez inhibitörü olan bevacizumabın (platin bazlı kemoterapi ile birlikte kullanılır), ileri evre küçük hücreli dışı akciğer kanseri hastalarında sağkalım sürelerini uzattığı gösterilmiştir
4.275523117600759e+44                   1.0033372171741715e+36                  4.297424904339113e+25                   595524840420465.1                       321765648.79117817                       Bununla beraber, -özellikle squamöz hücreli karsinom hastalarında- akciğerde kanama riski artar
2.2327851458790874e+46                  6.035788163498842e+36                   5.282651940244754e+26                   7.146810018285646e+17                   421265395252.767                          Sitotoksik ilaçlar, farmakogenetik, ve hedefe yönelik ilaçlardaki ilerlemeler umut vadetmektedir
6.999824430071204e+59                   3.03654862751812e+46                    1.8214859561793165e+34                  1.2597915166337139e+22                  309517542466.3986                        Hedefe yönelik ilaçların çoğu klinik araştırma safhasına ulaşmış olsa da henüz klinik araştırmaların erken safhalarındadır
9.136439090124705e+65                   9.292862560032139e+45                   1.8474965068424456e+27                  9788311122884760.0                      2594877.534348957                        Bunlardan bazıları; siklo-oksijenaz-2 (COX-2) inhibitörleri, apoptozisi tetikleyen ilaçlar, proteazom inhibitörleri, beksaroten ve aşılardır
6.672805223556691e+89                   7.027771624970487e+61                   8.273889059815886e+36                   5.511886007093622e+18                   362740518.8999811                        Diğer araştırma alanları şunlardır; ras proto-onkogen inhibisyonu, fosfoinozitid 3-kinaz inhibisyonu, tümör baskılayıcı genleri yerine koyma ve histon deasetilaz inhibisyonu
1.8126006264555946e+127                 1.090731134467416e+100                  2.4050293638917707e+71                  2.1852067318815436e+42                  2.801405594195008e+21                     Küçük hücreli olmayan akciğer kanseri için prognostik faktörler şunlardır: pulmoner semptomların varlığı ya da yokluğu, tümör büyüklüğü, histolojik tipi (hücre tipi), evresi (yayılım derecesi) ve lenf bezlerine metastaz, damarların tümörü istilası (vasküler invazyon)
1.2008344393885392e+56                  9.67054732663229e+43                    6.184304232047067e+32                   2.5712604860767054e+23                  2048938567552.1594                       Cerrahi uygulanmayan hastalarda, %10'dan daha fazla kilo kaybı ve performans durumunun kötü olması prognozu kötü etkiler
1.2633148677832599e+92                  3.3412272759637544e+73                  2.3456337695823307e+57                  1.1555537037986806e+37                  2.0973619799642918e+18                   Küçük hücreli akciğer kanserinde prognostik faktörler ise şunlardır: performans durumu, cinsiyet, hastalığın evresi, hasta tanı aldığında merkezî sinir sistemi veya karaciğere yayılım olup olmaması
2.510007556467819e+28                   2.2799438044716876e+20                  2388672553419.75                        3913154.7997884294                      64.70715643173497                         Küçük hücreli dışı kanserlerin prognozu genellikle kötüdür
1.705221357936562e+64                   7.991484523839555e+50                   2.5949309813268902e+38                  2.303844933180898e+23                   62225893037.63121                        Evre IA safhasındaki hastalığın tam cerrahi rezaksiyonu takiben 5-yıllık yaşam %67'dir; evre IB olan hasta için ise 5-yıllık yaşam %57'ye düşer
9.82224785055913e+69                    6.632158526481765e+54                   3.5581769165153876e+39                  4.4154898968500664e+24                  81629927458693.81                        Evre IV küçük hücreli olmayan akciğer kanseri hastasında 5-yıllık sağkalım oranı yaklaşık %1'dir  Küçük hücreli akciğer kanserinin de prognozu kötüdür
2.83168587412416e+34                    6.923667472126552e+27                   6.932209047672244e+22                   4526039269875484.0                      418399485.39460063                       Tüm evreler göz önüne alındığında 5-yıllık yaşam oranı ortalama %5 civarındadır
1.8369432697037801e+37                  3.8619561675404934e+30                  2.0187542364317884e+25                  1600468734824490.2                      22957252.52160641                        İleri evredeki küçük hücreli akciğer kanserilerinde 5-yıllık yaşam oranı %1'den azdır
1.2811980274351034e+37                  2.0539623250161944e+28                  4.573675867265551e+22                   42504986283680.58                       4127333.100746614                        Ortalama sağkalım zamanı çok ilerlememiş evrelerde 20 ay olup 5-yıllık sağkalım ise %20'dir
3.110435860384096e+65                   2.5525490344871844e+55                  3.448017866122094e+42                   7.074990588776299e+27                   5.464385425903304e+16                     Amerikan Ulusal Kanser Enstitüsü ("National Cancer Institute") verilerine göre, akciğer kanseri ortalama tanı alma yaşı 70, ölüm yaşı ise 71'dir
6.733015883871897e+50                   8.595854044571342e+39                   2.6360539234467292e+28                  5.6079261924580166e+17                  11118979026.884527                        Küçük hücreli akciğer kanseri, daha saldırgan seyirli bir tümör olup, uzak metastaz oranı daha yüksektir
8.522006265184818e+19                   2937170300297985.5                      26988046812.481567                      93084.20869613065                       103.45752799048978                       Bununla beraber kemoterapiye yanıt iyidir
None                                    None                                    None                                    None                                    None                                    
4.208782622934465e+57                   4.373967175184124e+43                   2.055810401773331e+33                   2.952473473059959e+19                   260157896411.9954                        KHDAK'lılarda ise metastatik hastalık saptanmayan olguların büyük çoğunluğunda cerrahi tedaviyle iyileşme şansı sağlanmaktadır
3.311963399872712e+37                   1.1745293606909812e+27                  1.878319662148831e+20                   1184022650473925.5                      1107016106.6642044                       KHDAK'lıların altgrupları arasında da, prognoz ve yayılımları açısından farklılıklar vardır
1.4978660409333239e+41                  3.596130653719574e+28                   7.472695203962734e+17                   776229450790.1924                       17624142.7456701                         Epidermoid kanserlerin adenokanserlerden daha iyi prognoza sahip olduğu bildirilmiştir
3.6245207510235424e+46                  2.531266411401927e+34                   1.270373204064411e+21                   1047099534772.1729                      754111.3691437505                        Adenokanser ve büyük hücreli kanserler, epidermoid kanserlere göre daha sık beyin metastazı yapar
8.959011851891042e+57                   1.2368966797841016e+46                  5.16199341279931e+35                    4.930000776387036e+25                   7249793050827077.0                        1930'lara kadar pek sık görülmeyen primer akciğer kanseri, zaman içinde en sık görülen kanser türlerinde başlarda yer almaya başlamıştır
5.723800304791096e+62                   2.036463538065123e+50                   6.892024155716464e+41                   1.4896044115700014e+31                  1.1078051675665197e+21                   ABD'de 1920'de 956 akciğer kanseri vakası bildirilmişken, 1950 yılına gelindiğinde artık önemli bir halk sağlığı sorunu olarak kabul edilmeye başlanmıştır
5.26944801875243e+34                    2.1505151909119804e+26                  7.418634448543912e+20                   93093389302643.73                       3048215899.599377                        Günümüzde her iki cinsiyette de kanserden ölümlerinin başında yer almaktadır
1.1868468879989927e+74                  4.953134258606217e+59                   7.759170119158163e+48                   2.494035973058757e+37                   5.386813139919944e+23                    Akciğer kanseri 1930'lu yıllarda genellikle erkeklerde görülen bir kanser türü iken; 1960'larda kadınlarda görülme sıklığı artmaya başlamış, hâlen de bu artışını sürdürmektedir
2.9960480857980837e+56                  6.080835837061007e+43                   4.0745233161490904e+35                  2.5507611663940656e+23                  33407381709358.375                       1980'li yıllarda sigara karşıtı kampanyaların başlamasıyla -bilhassa gelişmiş ülkelerde- akciğer kanseri insidansında azalma olmuştur
4.024608018997641e+38                   7.14889144079846e+30                    3.1991935710553e+25                     2.1859931231109664e+17                  91712774164.8805                         Özellikle genç nesilde sigara kullanımının az olması sayesinde ABD'de 1980'lerde erkeklerde 87/100
23744680.465372924                      15647.340660913072                      60.790434621955605                      7.00433590253025                        1.3711848478445556                      000 olan insidans, 1991'de 80/100
588700.0915241564                       2589.534928409012                       168.55405234194967                      15.677169752541419                      3.3868585890723044                      000'e düşmüştür
1.755598349315002e+46                   2.6469832969358404e+36                  3.0834871395465924e+30                  4.856854749333608e+22                   556721520762343.9                        Ancak gelişmekte olan birçok ülkelerde her yaş grubunda akciğer kanseri oranı artmaya devam etmektedir
1.2933888783991017e+43                  5.437212564676973e+33                   1.0969014998029125e+28                  4.5487965713800095e+18                  1988152084009.7065                       Dünyada 1975-1990 yılları arasında akciğer kanseri vakalarında ölüm oranı erkeklerde %66, kadınlarda %110 artmıştır
4.848451520356128e+62                   4.906303740749934e+50                   3.177055090735819e+41                   2.714339680345871e+29                   1.7079949874012583e+20                   Batı Avrupa, Kuzey Amerika, Avustralya ve Yeni Zelanda'da erkeklerde kanser insidansı 1980'lerde doruğa ulaşmış ve o zamandan ber azalmaktadır
3.714819177438755e+67                   9.218888728847683e+50                   1.4060731488620916e+40                  2.3171597517741673e+33                  3.7437584013392905e+22                   Buna karşın Doğu ve Güney Avrupa ülkelerinde, Japonya ve Çin'de ve çoğu gelişmiş ülkedeki kadınlarda insidans artmakta veya daha yeni yavaşlamaktadır
4.697528954708933e+62                   8.373625988403397e+49                   2.5484094732421985e+42                  4.620912360624455e+31                   3.192151790777924e+22                    Gelişmekte olan ülkelere ait veriler seyrek olmakla beraber; Asya, Afrika ve Latin Amerika ülkelerinde artmaya devam etmesi beklenmektedir
7.903581860068625e+73                   7.00410576308185e+58                    1.261763597912611e+48                   2.6830605849034556e+35                  1.9170050879431324e+20                    Sigara içiciliğinin yaygınlaşmasından önce oldukça nadir görülen bir hastalık olan akciğer kanseri; 1761 yılına kadar doğru dürüst tanınan bir hastalık dahi değildir
1.0862157292657339e+35                  2.6514440259431067e+27                  1.4066456709485933e+22                  1.0330060261642675e+17                  1046044040914.4528                       1810'larda akciğer kanseri ile ilgili değişik görüşler ortaya atılmaya başlanmıştır
2.8812936422716857e+79                  4.0809621433948695e+63                  2.2142067568438295e+50                  2.38368884619048e+33                    8.829867135424737e+20                    1878 yılında otopsi materyallerinde yapılan bir çalışmada, tüm kanser türleri içinde kötücül (malign) akciğer kanseri vakaların sadece %1'ini oluşturmuş, fakat 1900'lerin başında %10-15'lere yükselmiştir
2.963712481415483e+29                   8.731084847067856e+23                   2.3701870067138052e+19                  6167817308.985194                       1316138.616768031                        1912 yılında dünya çapında tıbbi literatüre geçen sadece 374 vaka vardır
6.551363139237805e+58                   1.229580352685805e+48                   1.0624228941394851e+39                  2.353559933320076e+27                   4.058103993381958e+17                    Otopsi raporlarının derlenmesi yoluyla yapılan bir gözden geçirmede akciğer kanseri insidansı 1852'de %0,3 iken, 1952'de %5,66'e yükseldiği gösterilmiştir
1.1575755297432375e+59                  1.0113126520233183e+45                  8.855592009519684e+35                   2.6993340629706257e+26                  8.430770733458646e+17                    1929 yılında Almanya'da Fritz Lickint adındaki bir hekim, akciğer kanseri ve sigara arasında bir ilişki olduğunu ilk kez öne sürmüştür
2.4604135091929153e+66                  1.6548637690518876e+52                  6.857278567830004e+40                   1.167603947654083e+31                   5.256037402147202e+19                    1950'lerde yayınlanan İngiliz doktorların bir çalışması ile, akciğer kanseri ve sigara arasındaki ilişki ilk kez epidemiyolojik verilerle kanıtlanmıştır
1.144434858747798e+83                   3.1808089933342764e+64                  2.8576183929775126e+46                  8.430107500954767e+30                   2.7865422759933884e+16                   Bunların sonucunda 1964 yılında Birleşik Devletler Askeri Başhekimi ("Surgeon General of the United States") tarafından sigara içicilerine sigarayı bırakmaları gerektiği önerilmiştir
1.27448863685378e+83                    5.447624585863429e+65                   6.456563204921372e+53                   1.079702762676864e+38                   1.354573836499334e+23                     1470 yılından beri gümüş madenleri bulunan, Schneeberg, Saxonya yakınlarındaki Ore Dağları'ndaki madenlerin çevresinde ilk kez radon gazı ile akciğer kanseri arasındaki ilişki fark edilmiştir
